id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
6119,04/03/2015 00:00,585000,4,2.5,2160,8158,1,No,No View,Good,8,1952,98115,47.6948,-122.328
6120,23/07/2014 00:00,585000,4,2.5,1860,8117,1,No,No View,Good,8,1966,98008,47.6228,-122.104
6121,03/03/2015 00:00,585000,2,2,1370,7920,1,No,No View,Average,8,1949,98199,47.6589,-122.397
6122,27/05/2014 00:00,585000,3,1.75,1850,7735,1,No,No View,Good,8,1983,98027,47.5608,-122.082
6123,05/05/2015 00:00,585000,4,1.75,2430,7559,1,No,No View,Good,8,1981,98052,47.7206,-122.11
6124,25/03/2015 00:00,585000,3,1.75,1840,7350,1,No,No View,Average,8,1974,98033,47.6729,-122.166
6125,28/01/2015 00:00,585000,3,2.75,3080,7282,2,No,No View,Average,9,2008,98059,47.4826,-122.149
6126,11/12/2014 00:00,585000,2,1.75,1830,7200,1,No,Average,Good,7,1949,98118,47.5592,-122.273
6127,29/04/2015 00:00,585000,2,1.75,1280,7110,1,No,No View,Good,7,1955,98118,47.5569,-122.273
6128,02/03/2015 00:00,585000,4,1.75,2500,7000,1,No,No View,Average,7,1947,98199,47.648,-122.386
6129,07/01/2015 00:00,585000,4,2.5,3000,6892,2,No,No View,Average,8,2005,98072,47.7623,-122.165
6130,25/06/2014 00:00,585000,4,2.75,2890,6825,1,No,No View,Average,8,1973,98034,47.734,-122.182
6131,12/12/2014 00:00,585000,4,2.5,2430,6766,2,No,No View,Average,8,1999,98177,47.7294,-122.358
6132,03/09/2014 00:00,585000,4,2.5,3110,6479,2,No,No View,Average,9,2005,98065,47.5408,-121.861
6133,24/04/2015 00:00,585000,4,2.5,2910,6250,2,No,No View,Average,8,1999,98065,47.538,-121.87
6134,08/07/2014 00:00,585000,4,2.5,2630,6185,2,No,No View,Average,9,1999,98056,47.5229,-122.192
6135,13/04/2015 00:00,585000,3,1.5,2230,6000,1,No,Fair,Average,8,1968,98136,47.5373,-122.395
6136,02/03/2015 00:00,585000,2,1,1110,6000,1,No,No View,Average,7,1951,98118,47.5632,-122.282
6137,26/03/2015 00:00,585000,4,2.5,2820,5612,2,No,No View,Average,9,2007,98028,47.7477,-122.236
6138,03/11/2014 00:00,585000,3,1,1450,5378,1,No,No View,Average,7,1939,98199,47.6436,-122.405
6139,05/11/2014 00:00,585000,4,1.75,1760,5356,1,No,No View,Good,7,1950,98115,47.679,-122.288
6140,23/03/2015 00:00,585000,4,3,3400,5100,2,No,No View,Average,9,2006,98038,47.3548,-122.002
6141,08/12/2014 00:00,585000,3,2.5,2290,5089,2,No,No View,Average,9,2001,98006,47.5443,-122.172
6142,25/08/2014 00:00,585000,3,1.5,1670,5000,1.5,No,No View,Good,7,1912,98117,47.678,-122.36
6143,28/07/2014 00:00,585000,3,1.75,1480,4800,2,No,No View,Good,7,1944,98199,47.6567,-122.397
6144,16/03/2015 00:00,585000,3,1,1350,4800,1.5,No,No View,Average,7,1928,98116,47.5749,-122.412
6145,06/06/2014 00:00,585000,4,2.5,2430,4747,2,No,No View,Average,8,2008,98027,47.5285,-122.031
6146,23/05/2014 00:00,585000,3,2,1670,4572,1.5,No,No View,Average,8,1931,98117,47.6854,-122.373
6147,28/07/2014 00:00,585000,5,2.75,2350,4178,1.5,No,No View,Average,8,1922,98112,47.6388,-122.3
6148,27/04/2015 00:00,585000,4,2.5,2250,4119,2,No,No View,Average,8,2001,98075,47.5973,-122.034
6149,07/05/2015 00:00,585000,3,1.5,1810,3880,1.5,No,No View,Good,8,1929,98117,47.6835,-122.392
6150,15/05/2014 00:00,585000,5,1.75,2000,3750,2,No,No View,Good,7,1921,98103,47.6618,-122.355
6151,23/09/2014 00:00,585000,4,2.5,1950,3720,2,No,No View,Average,8,2004,98029,47.5503,-121.997
6152,13/06/2014 00:00,585000,3,1,1870,2807,1.5,No,No View,Good,7,1927,98107,47.6674,-122.358
6153,02/10/2014 00:00,585000,3,2.5,1740,2350,2,No,No View,Average,8,1995,98112,47.6207,-122.297
6154,16/09/2014 00:00,585000,3,3.5,1700,2197,2,No,No View,Average,8,2010,98116,47.5767,-122.41
6155,12/06/2014 00:00,585000,3,2.5,1910,1501,2.5,No,No View,Average,8,2007,98199,47.6441,-122.385
6156,17/02/2015 00:00,585000,3,2.5,1750,1381,3,No,No View,Average,8,2008,98122,47.6021,-122.294
6157,23/01/2015 00:00,585000,4,3,2110,1286,2,No,No View,Average,9,2007,98029,47.5444,-122.014
6158,11/12/2014 00:00,585000,3,2.5,2160,1250,3,No,No View,Average,8,2010,98119,47.6515,-122.375
6159,01/10/2014 00:00,585000,3,2.5,1700,1156,2,No,Average,Average,9,2002,98119,47.6373,-122.369
6160,13/02/2015 00:00,584999,4,2.75,2050,17859,1,No,No View,Good,7,1967,98075,47.5945,-122.056
6161,14/10/2014 00:00,584950,4,3,3220,6224,1.5,No,No View,Average,9,2009,98059,47.4813,-122.129
6162,08/10/2014 00:00,584000,3,2.5,1790,3962,2,No,No View,Average,8,1992,98117,47.6894,-122.391
6163,05/06/2014 00:00,584000,3,2.5,1480,1485,2,No,No View,Average,8,2007,98102,47.6376,-122.326
6164,28/07/2014 00:00,583800,3,2.5,2480,6600,2,No,No View,Average,8,2002,98053,47.6313,-122.008
6165,09/04/2015 00:00,583500,4,1.75,2860,48351,1,No,No View,Average,8,1978,98077,47.7605,-122.085
6166,24/02/2015 00:00,583500,3,2.25,3530,13000,2.5,No,No View,Good,10,1985,98042,47.3823,-122.159
6167,05/09/2014 00:00,583500,3,1.75,1720,7800,1,No,No View,Good,7,1978,98052,47.6928,-122.125
6168,02/02/2015 00:00,583500,4,1,1530,3900,1.5,No,No View,Good,7,1908,98107,47.6748,-122.379
6169,04/06/2014 00:00,583000,6,2.75,2630,16411,1,No,No View,Good,8,1974,98052,47.6309,-122.093
6170,15/01/2015 00:00,583000,4,2.5,3390,10519,2,No,Average,Average,10,1990,98003,47.332,-122.334
6171,22/08/2014 00:00,583000,3,1.75,1930,10183,1,No,No View,Good,8,1975,98006,47.5624,-122.135
6172,04/08/2014 00:00,583000,3,1.5,1800,10050,1,No,No View,Average,7,1955,98008,47.6344,-122.126
6173,25/07/2014 00:00,583000,4,2.75,2200,9453,1,No,No View,Very Good,8,1955,98144,47.5744,-122.305
6174,07/04/2015 00:00,583000,3,2.25,1830,8276,1,No,No View,Average,8,1989,98074,47.6336,-122.025
6175,25/06/2014 00:00,583000,3,2.5,1790,8144,2,No,No View,Average,8,1989,98074,47.6169,-122.045
6176,09/07/2014 00:00,583000,3,2.5,2600,5100,2,No,Fair,Average,8,1998,98056,47.5175,-122.205
6177,01/09/2014 00:00,583000,4,2.5,1840,4011,2,No,No View,Average,9,2005,98052,47.6662,-122.083
6178,09/05/2014 00:00,583000,4,2.5,2660,4000,2,No,No View,Average,8,2001,98053,47.6876,-122.038
6179,15/05/2014 00:00,582800,4,2.75,2550,7636,1,No,No View,Average,8,1986,98074,47.6471,-122.06
6180,04/02/2015 00:00,582500,2,1,1140,23779,1.5,No,No View,Average,6,1966,98033,47.6948,-122.172
6181,25/09/2014 00:00,582500,2,2,1540,6804,1,No,No View,Very Good,7,1942,98177,47.7044,-122.372
6182,18/12/2014 00:00,582500,2,1.75,1990,6549,1,No,No View,Average,7,1948,98115,47.7,-122.296
6183,14/05/2014 00:00,582500,2,1.5,1159,4800,1,No,No View,Average,7,1948,98199,47.6592,-122.399
6184,05/08/2014 00:00,582000,3,2.5,2380,19860,2,No,No View,Good,8,1995,98056,47.5255,-122.173
6185,11/07/2014 00:00,582000,5,2.5,2780,12335,1,No,No View,Good,8,1968,98006,47.5681,-122.128
6186,12/05/2014 00:00,582000,4,1.75,2120,4650,1,No,Fair,Average,7,1951,98117,47.6964,-122.4
6187,18/12/2014 00:00,582000,2,1.75,1210,4141,1,No,No View,Good,7,1942,98117,47.686,-122.382
6188,31/12/2014 00:00,582000,3,1.75,1820,3140,2,No,No View,Very Good,8,1949,98136,47.5271,-122.384
6189,23/09/2014 00:00,582000,4,3,1670,1189,3,No,No View,Average,8,2000,98122,47.6182,-122.302
6190,07/05/2014 00:00,581000,4,2,2510,13695,1,No,No View,Good,7,1961,98033,47.7005,-122.174
6191,21/11/2014 00:00,581000,2,1.75,1930,11200,1,No,Average,Average,8,1951,98177,47.7576,-122.37
6192,13/05/2014 00:00,581000,4,1.75,2090,8164,1,No,No View,Good,8,1963,98052,47.6715,-122.155
6193,08/09/2014 00:00,581000,3,2.5,2600,4438,2,No,No View,Average,7,2004,98053,47.6799,-122.034
6194,02/05/2015 00:00,581000,2,1,1170,4080,1,No,No View,Good,7,1909,98117,47.6784,-122.386
6195,01/07/2014 00:00,581000,4,1,1630,2566,1.5,No,No View,Average,7,1921,98122,47.6183,-122.3
6196,10/11/2014 00:00,580500,3,2.5,2320,3980,2,No,No View,Average,8,2003,98027,47.5391,-122.07
6197,11/06/2014 00:00,580379,4,2.75,2240,27820,1.5,No,No View,Good,8,1976,98075,47.5936,-122.054
6198,03/06/2014 00:00,580135,4,2.5,3150,5886,2,No,No View,Average,8,2014,98059,47.4787,-122.122
6199,15/05/2014 00:00,580050,3,2.5,2360,4638,2,No,Good,Average,9,1996,98115,47.6837,-122.321
6200,18/12/2014 00:00,580000,3,2.5,1820,374616,2,No,No View,Average,7,1999,98014,47.6539,-121.959
6201,19/09/2014 00:00,580000,3,1.75,2040,81021,1,No,No View,Average,8,1980,98053,47.6536,-122.045
6202,26/11/2014 00:00,580000,3,2.5,2180,40278,2,No,No View,Average,9,1985,98072,47.733,-122.09
6203,10/09/2014 00:00,580000,4,2.25,2570,36465,2,No,No View,Good,8,1980,98053,47.6555,-122.042
6204,08/07/2014 00:00,580000,4,2.5,2130,35752,1,No,No View,Average,8,1980,98075,47.5748,-122.031
6205,28/04/2015 00:00,580000,3,2.75,2660,32757,1,No,No View,Good,8,1975,98077,47.7649,-122.098
6206,14/07/2014 00:00,580000,3,2.5,3200,18750,1,No,No View,Fair- Badly worn,9,1967,98027,47.5717,-122.12
6207,18/08/2014 00:00,580000,5,2.5,3110,15783,1,No,No View,Average,8,1974,98052,47.6301,-122.103
6208,17/03/2015 00:00,580000,6,2.5,3596,13700,1,No,No View,Very Good,8,1964,98166,47.4388,-122.339
6209,22/04/2015 00:00,580000,5,2.5,2500,11900,1,No,No View,Average,7,1963,98007,47.5915,-122.132
6210,25/02/2015 00:00,580000,4,2.5,2110,11680,1,No,No View,Good,7,1977,98052,47.6964,-122.118
6211,13/11/2014 00:00,580000,3,2.5,1910,11550,1.5,No,No View,Average,8,2003,98074,47.6213,-122.064
6212,02/10/2014 00:00,580000,4,3,3280,11060,2,No,No View,Average,8,1986,98056,47.5399,-122.181
6213,01/07/2014 00:00,580000,3,2.5,2200,11000,2,No,Average,Average,9,1978,98008,47.5916,-122.112
6214,17/06/2014 00:00,580000,5,2,2700,10875,1,No,No View,Good,7,1962,98007,47.6163,-122.138
6215,19/03/2015 00:00,580000,3,1.75,1950,10633,1,No,No View,Average,7,1978,98125,47.7019,-122.313
6216,18/02/2015 00:00,580000,2,1,1650,9780,1,No,No View,Average,7,1943,98199,47.6549,-122.394
6217,26/04/2015 00:00,580000,3,2.75,2650,9752,1,No,No View,Average,9,1989,98028,47.768,-122.259
6218,17/07/2014 00:00,580000,5,2.75,3550,9600,2,No,No View,Average,7,1960,98033,47.6766,-122.186
6219,19/06/2014 00:00,580000,4,2.25,2160,9593,1,No,No View,Average,8,1969,98008,47.5883,-122.112
6220,04/02/2015 00:00,580000,3,2.25,1640,8625,1,No,No View,Average,8,1987,98052,47.6772,-122.153
6221,13/03/2015 00:00,580000,3,2.25,1580,8506,2,No,No View,Average,7,1987,98033,47.686,-122.185
6222,06/05/2014 00:00,580000,4,3.25,3569,8327,2,No,No View,Average,10,2013,98055,47.4595,-122.208
6223,10/03/2015 00:00,580000,3,2.25,2190,8188,2,No,No View,Average,8,1978,98052,47.6883,-122.113
6224,29/09/2014 00:00,580000,4,2.25,2610,7700,1,No,No View,Average,8,1977,98027,47.5659,-122.089
6225,13/11/2014 00:00,580000,3,2.5,2150,7484,2,No,No View,Average,8,1988,98074,47.6191,-122.043
6226,30/10/2014 00:00,580000,3,2.25,1670,7416,1,No,No View,Good,7,1974,98005,47.6028,-122.172
6227,05/08/2014 00:00,580000,5,3.25,3030,7410,2,No,No View,Average,8,2014,98106,47.553,-122.354
6228,18/09/2014 00:00,580000,3,1.5,1860,7190,2,No,Fair,Very Good,7,1952,98177,47.7716,-122.392
6229,13/05/2014 00:00,580000,5,2,2290,7125,1,No,No View,Average,7,1964,98008,47.634,-122.119
6230,02/06/2014 00:00,580000,4,2.5,2220,7064,2,No,No View,Average,8,1988,98029,47.5716,-122.022
6231,05/05/2014 00:00,580000,2,1,2540,7000,1,No,No View,Very Good,8,1942,98118,47.5259,-122.261
6232,26/06/2014 00:00,580000,4,1.75,1720,6975,1,No,No View,Average,8,1975,98052,47.6506,-122.121
6233,17/07/2014 00:00,580000,3,1.75,2100,6874,1,No,No View,Average,7,1943,98115,47.6724,-122.279
6234,24/07/2014 00:00,580000,4,2.75,3210,6825,1,No,No View,Very Good,7,1975,98034,47.7338,-122.169
6235,29/07/2014 00:00,580000,4,2.75,2330,6703,1.5,No,No View,Average,7,1983,98177,47.7066,-122.359
6236,09/05/2014 00:00,580000,4,2.5,2840,6268,2,No,No View,Average,9,1998,98028,47.7386,-122.235
6237,30/10/2014 00:00,580000,3,1.5,1800,6250,1,No,No View,Average,8,1947,98116,47.5778,-122.389
6238,12/06/2014 00:00,580000,5,2,2060,6000,2,No,No View,Average,7,1903,98105,47.6685,-122.305
6239,08/09/2014 00:00,580000,2,1.5,1990,6000,1,No,No View,Average,6,1944,98199,47.6521,-122.398
6240,28/05/2014 00:00,580000,5,2,1940,6000,1,No,No View,Very Good,7,1945,98115,47.6875,-122.287
6241,08/07/2014 00:00,580000,3,2.25,1940,5980,1,No,No View,Average,7,1987,98027,47.5476,-122.075
6242,28/01/2015 00:00,580000,2,1.5,1460,5700,1.5,No,No View,Average,7,1912,98115,47.6838,-122.312
6243,05/11/2014 00:00,580000,3,2,1870,5300,1,No,No View,Average,8,2009,98053,47.7106,-122.02
6244,27/03/2015 00:00,580000,3,1.75,1970,5100,1,No,No View,Average,7,1908,98117,47.6831,-122.379
6245,09/07/2014 00:00,580000,3,1.75,1850,5100,1,No,No View,Average,7,1909,98105,47.6605,-122.326
6246,12/03/2015 00:00,580000,4,1.5,1780,5100,1,No,No View,Average,7,1953,98115,47.6944,-122.288
6247,18/06/2014 00:00,580000,4,2.5,3250,5000,2,No,No View,Average,8,2008,98059,47.4988,-122.148
6248,02/12/2014 00:00,580000,5,2.5,2720,5000,1.5,No,No View,Good,7,1939,98117,47.6827,-122.376
6249,04/08/2014 00:00,580000,4,2.5,2150,5000,2,No,No View,Average,8,2001,98115,47.6962,-122.314
6250,23/03/2015 00:00,580000,2,1.5,1220,5000,1,No,Average,Good,7,1938,98103,47.6624,-122.348
6251,07/10/2014 00:00,580000,4,1.5,2430,4995,1.5,No,No View,Good,7,1928,98144,47.5782,-122.292
6252,14/07/2014 00:00,580000,3,2,2040,4800,1,No,No View,Good,7,1925,98126,47.5561,-122.377
6253,13/06/2014 00:00,580000,3,2.5,2040,4627,2,No,No View,Average,8,1992,98052,47.6365,-122.108
6254,05/08/2014 00:00,580000,3,2.5,2150,4604,2,No,No View,Average,8,2003,98075,47.5893,-122.019
6255,13/03/2015 00:00,580000,2,1,860,4013,1,No,No View,Average,7,1925,98103,47.6652,-122.338
6256,09/10/2014 00:00,580000,6,1.75,2180,4000,1.5,No,No View,Good,7,1926,98105,47.6643,-122.29
6257,02/07/2014 00:00,580000,3,2.25,1900,3960,1.5,No,No View,Average,8,1905,98122,47.6122,-122.298
6258,07/01/2015 00:00,580000,5,2,2600,3750,1.5,No,No View,Good,6,1914,98105,47.6691,-122.299
6259,20/11/2014 00:00,580000,2,1,1040,3200,1,No,No View,Average,7,1926,98103,47.6558,-122.334
6260,23/01/2015 00:00,580000,3,1.75,1460,2800,2,No,No View,Average,7,1928,98117,47.6779,-122.371
6261,13/04/2015 00:00,580000,3,1.75,1850,2797,1,No,No View,Average,8,1977,98103,47.6871,-122.336
6262,14/04/2015 00:00,580000,3,1.75,1570,2600,1.5,No,No View,Good,8,1931,98117,47.6867,-122.37
6263,11/07/2014 00:00,580000,7,2.75,2310,2400,1.5,No,No View,Average,6,1915,98117,47.6775,-122.39
6264,20/08/2014 00:00,580000,3,2.5,1590,1937,2.5,No,No View,Average,8,2004,98116,47.5903,-122.388
6265,06/05/2015 00:00,580000,3,2.5,1980,1873,2,No,No View,Average,7,1996,98107,47.6659,-122.369
6266,18/09/2014 00:00,580000,3,2.75,1430,1521,2,No,No View,Average,9,2009,98119,47.6353,-122.371
6267,13/04/2015 00:00,580000,3,2.5,1740,1280,3,No,Average,Average,8,2008,98116,47.589,-122.387
6268,15/04/2015 00:00,580000,3,1.5,1320,1250,3,No,No View,Average,8,2008,98103,47.6536,-122.341
6269,20/08/2014 00:00,580000,3,2.5,1740,1236,3,No,Average,Average,8,2008,98116,47.5891,-122.387
6270,23/05/2014 00:00,580000,3,2.5,1620,1173,3,No,Excellent,Average,8,2008,98103,47.6681,-122.355
6271,30/09/2014 00:00,580000,3,2.5,1620,1171,3,No,Excellent,Average,8,2008,98103,47.6681,-122.355
6272,04/08/2014 00:00,580000,3,2.25,1480,1026,3,No,No View,Average,8,2014,98103,47.6536,-122.354
6273,25/08/2014 00:00,580000,4,3.5,1460,951,3,No,No View,Average,8,2008,98115,47.6821,-122.326
6274,18/11/2014 00:00,580000,3,3.25,1490,857,3,No,No View,Average,8,2001,98102,47.6357,-122.324
6275,14/04/2015 00:00,579950,4,2.5,2880,213444,1,No,No View,Very Good,8,1984,98092,47.2887,-122.109
6276,07/05/2015 00:00,579950,4,2.75,2460,8643,2,No,No View,Average,9,2011,98059,47.4828,-122.133
6277,09/10/2014 00:00,579950,5,2.75,3080,5752,2,No,No View,Average,9,2014,98059,47.4922,-122.153
6278,28/02/2015 00:00,579950,3,2.5,1810,1585,3,No,No View,Average,7,2014,98117,47.6957,-122.376
6279,07/10/2014 00:00,579950,3,3.5,1420,1217,2,No,No View,Average,8,2003,98115,47.6827,-122.324
6280,30/10/2014 00:00,579500,3,1.75,1250,4120,1,No,No View,Good,7,1925,98117,47.685,-122.36
6281,30/10/2014 00:00,579100,2,1,1070,2754,1,No,No View,Average,7,1924,98103,47.6755,-122.331
6282,17/04/2015 00:00,579000,3,2.5,3160,286181,2,No,Good,Average,9,2002,98010,47.3401,-121.946
6283,17/02/2015 00:00,579000,3,2.75,2660,223027,1,No,No View,Average,8,1962,98038,47.4127,-122.071
6284,31/12/2014 00:00,579000,3,2.5,2300,18540,1,No,No View,Average,8,1961,98177,47.7767,-122.369
6285,17/09/2014 00:00,579000,4,2.75,3220,9825,2,No,No View,Average,8,2012,98059,47.4863,-122.143
6286,13/07/2014 00:00,579000,4,2.25,2030,8764,2,No,No View,Good,8,1983,98052,47.7214,-122.11
6287,05/12/2014 00:00,579000,2,2,1760,7200,1,No,No View,Very Good,7,1946,98118,47.5658,-122.276
6288,09/06/2014 00:00,579000,2,2,1870,6275,1,No,No View,Average,8,2003,98053,47.7108,-122.031
6289,27/03/2015 00:00,579000,4,1.5,2480,6000,1,No,No View,Average,8,1955,98136,47.5233,-122.386
6290,04/08/2014 00:00,579000,3,1,1590,5400,1,No,Fair,Average,8,1948,98118,47.5509,-122.261
6291,13/01/2015 00:00,579000,2,1.75,1560,4500,1,No,No View,Average,8,2004,98053,47.7128,-122.032
6292,21/11/2014 00:00,579000,3,1.75,1800,4429,2,No,No View,Good,7,1906,98103,47.6842,-122.357
6293,21/07/2014 00:00,579000,3,2.5,1990,4040,1.5,No,No View,Very Good,8,1926,98103,47.6867,-122.354
6294,23/01/2015 00:00,579000,4,3.25,1900,2631,2,No,No View,Average,9,2014,98144,47.5869,-122.311
6295,06/10/2014 00:00,579000,3,2.5,1710,1904,2,No,No View,Average,8,2003,98116,47.5827,-122.387
6296,23/06/2014 00:00,579000,3,2.5,1640,1269,3,No,No View,Average,8,2009,98112,47.6197,-122.3
6297,10/09/2014 00:00,579000,2,2.5,1280,1051,2,No,No View,Average,8,2009,98119,47.6273,-122.359
6298,19/03/2015 00:00,578888,2,2,1060,4000,1,No,No View,Fair- Badly worn,7,1914,98103,47.6626,-122.337
6299,23/03/2015 00:00,578550,3,2.5,2120,6602,2,No,No View,Good,8,1989,98029,47.5669,-122.012
6300,17/12/2014 00:00,578500,3,1,1490,5700,1.5,No,No View,Average,7,1916,98103,47.6549,-122.331
6301,16/09/2014 00:00,578000,3,1.75,2120,10875,1,No,Average,Average,8,1977,98146,47.504,-122.382
6302,11/07/2014 00:00,578000,3,2.25,1790,9580,2,No,No View,Average,8,1984,98006,47.5541,-122.162
6303,12/06/2014 00:00,578000,4,2.5,3140,9225,1,No,Average,Very Good,9,1966,98055,47.4904,-122.226
6304,26/01/2015 00:00,578000,3,1.5,1660,6000,1.5,No,No View,Average,7,1937,98199,47.6409,-122.401
6305,25/06/2014 00:00,578000,4,2.5,2070,5415,2,No,No View,Average,8,1996,98029,47.5706,-122.006
6306,18/08/2014 00:00,578000,3,1,1500,4500,1,No,No View,Average,7,1938,98117,47.6873,-122.385
6307,08/10/2014 00:00,577500,3,1.75,2140,13286,1,No,No View,Good,8,1964,98006,47.5722,-122.128
6308,14/11/2014 00:00,577500,3,2.5,2280,10879,2,No,No View,Average,9,1984,98074,47.6217,-122.034
6309,23/07/2014 00:00,577500,3,2.5,2000,7251,2,No,No View,Average,9,1995,98034,47.7067,-122.2
6310,03/05/2015 00:00,577500,2,1,1640,5515,1,No,No View,Good,7,1926,98103,47.6912,-122.334
6311,02/04/2015 00:00,577500,2,2.5,2330,3000,2,No,Good,Average,8,1915,98144,47.5953,-122.294
6312,13/10/2014 00:00,577450,3,3,1730,1755,3,No,No View,Average,8,2014,98117,47.6944,-122.377
6313,17/11/2014 00:00,577288,4,2.75,2870,7200,2,No,No View,Average,9,2008,98108,47.5688,-122.317
6314,08/10/2014 00:00,577000,2,1.75,2070,23160,1,No,No View,Average,7,1946,98199,47.6551,-122.394
6315,11/11/2014 00:00,577000,3,1.5,1560,20251,1,No,No View,Very Good,7,1989,98074,47.619,-122.054
6316,13/06/2014 00:00,577000,3,1.75,1760,12874,1,No,No View,Good,7,1967,98005,47.5906,-122.167
6317,22/01/2015 00:00,577000,3,2.25,2370,7878,2,No,No View,Average,8,1985,98034,47.7281,-122.168
6318,05/02/2015 00:00,577000,4,2.25,2360,7490,2,No,No View,Average,8,1979,98033,47.6988,-122.169
6319,23/06/2014 00:00,577000,3,2.5,2060,5750,1,No,No View,Average,7,1976,98116,47.5671,-122.391
6320,03/09/2014 00:00,577000,3,1.75,1740,5500,1,No,No View,Very Good,7,1953,98116,47.577,-122.395
6321,21/04/2015 00:00,577000,2,1,1090,5265,1.5,No,No View,Good,7,1947,98105,47.6638,-122.292
6322,29/12/2014 00:00,577000,3,2.5,2560,5238,2,No,No View,Average,8,2001,98053,47.6887,-122.04
6323,26/09/2014 00:00,577000,5,2.75,1940,5000,2,No,No View,Very Good,7,1951,98107,47.6704,-122.362
6324,28/08/2014 00:00,577000,2,1.75,1620,4879,1,No,No View,Average,7,1924,98116,47.5703,-122.385
6325,19/11/2014 00:00,576925,4,2.5,2630,6100,2,No,No View,Average,8,2004,98072,47.7735,-122.167
6326,13/02/2015 00:00,576750,3,2,2220,5000,1,No,No View,Good,7,1966,98116,47.5807,-122.394
6327,03/04/2015 00:00,576250,2,1.75,1530,5000,2,No,No View,Good,7,1989,98107,47.6755,-122.37
6328,16/06/2014 00:00,576000,4,2.5,2440,28405,2,No,No View,Average,8,2002,98028,47.7386,-122.238
6329,21/04/2015 00:00,576000,3,1.75,1500,13891,1,No,No View,Good,7,1951,98005,47.5866,-122.175
6330,19/06/2014 00:00,576000,3,2.5,1940,9000,1,No,No View,Good,7,1948,98117,47.6933,-122.393
6331,09/04/2015 00:00,576000,4,2.5,3340,6924,2,No,No View,Average,8,2009,98059,47.495,-122.149
6332,21/07/2014 00:00,576000,4,2.5,2590,5756,2,No,No View,Average,8,2001,98065,47.5356,-121.875
6333,14/07/2014 00:00,576000,3,1,1140,5395,1,No,No View,Good,7,1909,98115,47.6782,-122.306
6334,10/12/2014 00:00,575950,3,2.25,1640,12000,1,No,No View,Average,7,1967,98008,47.6252,-122.104
6335,13/02/2015 00:00,575700,3,1.75,1730,6130,1,No,No View,Average,7,1941,98115,47.6978,-122.316
6336,13/10/2014 00:00,575575,3,1.75,1516,2897,1,No,No View,Average,7,1925,98103,47.6842,-122.341
6337,18/05/2014 00:00,575550,4,2.5,2060,7475,1,No,No View,Average,8,1985,98052,47.7272,-122.105
6338,03/12/2014 00:00,575000,3,2,2690,435600,2,No,No View,Average,8,1992,98070,47.3477,-122.519
6339,23/07/2014 00:00,575000,3,2.25,2680,100188,2,No,No View,Good,8,1978,98027,47.4776,-122.02
